source,term_id,driver_term,term_name,term_size,effective_domain_size,p_value,intersection_size,intersection
GO:BP,GO:0034641,FALSE,cellular nitrogen compound metabolic process,1134,12032,6.535363430556153e-7,94,"PgB01_g225,PgB03_g078,PgB03_g100,PgB04_g093,PgB05_g027,PgB05_g141,PgB05_g149,PgB08_g065,PgB11_g065,PgB13_g030,PgB13_g043,PgB18_g007,PgB20_g001,PgB23_g030,PgR001X_g185,PgR002_g117,PgR002_g150,PgR003_g263,PgR004_g053,PgR004_g183,PgR004_g238,PgR005X_g078,PgR005X_g147,PgR005X_g182,PgR009X_g003,PgR009X_g243,PgR010_g013,PgR010_g045,PgR010_g121,PgR010_g123,PgR011_g073,PgR011_g195,PgR013_g026,PgR015_g005,PgR015_g083,PgR016_g021,PgR016_g135,PgR017X_g064,PgR018_g076,PgR018_g118,PgR018_g119,PgR018_g124,PgR018_g138,PgR019_g005,PgR021_g072,PgR023_g030,PgR027_g135,PgR028_g005,PgR028_g124,PgR029_g047,PgR032X_g120,PgR036_g069,PgR038X_g041,PgR038X_g088,PgR039_g077,PgR040_g029,PgR042_g045,PgR042_g049,PgR043_g055,PgR044_g012,PgR044_g043,PgR045_g080,PgR047_g068,PgR048_g012,PgR048_g049,PgR048_g054,PgR049_g029,PgR052_g043,PgR052_g060,PgR053_g014,PgR053_g032,PgR054_g033,PgR056X_g045,PgR058_g003,PgR058_g026,PgR059_g063,PgR062_g016,PgR062_g057,PgR065_g056,PgR069_g046,PgR076_g018,PgR082_g019,PgR084X_g042,PgR092_g008,PgR092_g021,PgR102_g036,PgR106_g023,PgR123_g014,PgR137_g007,PgR137_g015,PgR142_g009,PgR169_g006,PgR229_g002,PgR306_g002"
GO:BP,GO:1901564,FALSE,organonitrogen compound metabolic process,1400,12032,9.557542147929246e-7,109,"PgB01_g058,PgB01_g171,PgB01_g225,PgB01_g238,PgB03_g078,PgB03_g100,PgB04_g093,PgB05_g027,PgB05_g051,PgB05_g149,PgB06_g076,PgB08_g065,PgB11_g065,PgB13_g043,PgB16_g011,PgB18_g007,PgB20_g001,PgR001X_g060,PgR002_g117,PgR002_g150,PgR002_g254,PgR003_g263,PgR004_g053,PgR004_g183,PgR004_g238,PgR005X_g078,PgR005X_g147,PgR005X_g182,PgR009X_g003,PgR009X_g243,PgR010_g013,PgR010_g045,PgR010_g121,PgR010_g123,PgR011_g073,PgR011_g189,PgR011_g195,PgR012_g185,PgR013_g026,PgR015_g083,PgR016_g020,PgR016_g021,PgR016_g135,PgR017X_g044,PgR017X_g064,PgR018_g076,PgR018_g117,PgR018_g118,PgR018_g124,PgR019_g005,PgR019_g079,PgR020_g077,PgR021_g014,PgR021_g072,PgR024_g087,PgR025_g012,PgR025_g056,PgR026_g075,PgR027_g119,PgR028_g005,PgR028_g124,PgR029_g047,PgR032X_g027,PgR032X_g120,PgR034_g048,PgR036_g010,PgR036_g069,PgR038X_g041,PgR038X_g088,PgR039_g077,PgR040_g029,PgR040_g061,PgR042_g045,PgR043_g055,PgR044_g012,PgR044_g043,PgR045_g080,PgR047_g068,PgR048_g012,PgR048_g049,PgR048_g054,PgR051X_g006,PgR052_g043,PgR052_g060,PgR053_g031,PgR053_g032,PgR054_g033,PgR056X_g045,PgR058_g003,PgR058_g054,PgR062_g016,PgR062_g057,PgR065_g056,PgR076_g018,PgR084X_g042,PgR089_g014,PgR089_g031,PgR092_g008,PgR092_g021,PgR093_g021,PgR101_g012,PgR102_g036,PgR123_g014,PgR137_g007,PgR137_g015,PgR169_g006,PgR216X_g002,PgR229_g002,PgR306_g002"
GO:BP,GO:0044237,FALSE,cellular metabolic process,2010,12032,5.5606154979812894e-5,136,"PgB01_g058,PgB01_g209,PgB01_g225,PgB02X_g153,PgB03_g078,PgB03_g100,PgB04_g093,PgB05_g027,PgB05_g051,PgB05_g141,PgB05_g149,PgB06_g072,PgB06_g076,PgB07_g034,PgB08_g065,PgB11_g065,PgB13_g030,PgB13_g043,PgB18_g007,PgB20_g001,PgB23_g030,PgR001X_g060,PgR001X_g185,PgR002_g117,PgR002_g150,PgR002_g221,PgR002_g254,PgR003_g263,PgR004_g053,PgR004_g183,PgR004_g238,PgR005X_g078,PgR005X_g147,PgR005X_g182,PgR008_g166,PgR009X_g003,PgR009X_g104,PgR009X_g166,PgR009X_g243,PgR010_g013,PgR010_g045,PgR010_g121,PgR010_g123,PgR010_g124,PgR011_g073,PgR011_g189,PgR011_g195,PgR012_g111,PgR013_g026,PgR015_g005,PgR015_g083,PgR016_g020,PgR016_g021,PgR016_g135,PgR017X_g044,PgR017X_g064,PgR018_g076,PgR018_g112,PgR018_g118,PgR018_g119,PgR018_g124,PgR018_g138,PgR019_g005,PgR019_g079,PgR020_g032,PgR020_g088,PgR020_g089,PgR020_g090,PgR021_g014,PgR021_g072,PgR023_g030,PgR024_g087,PgR025_g056,PgR026_g075,PgR027_g119,PgR027_g135,PgR028_g005,PgR028_g124,PgR029_g047,PgR032X_g120,PgR034_g048,PgR035X_g061,PgR036_g008,PgR036_g069,PgR038X_g041,PgR038X_g088,PgR039_g077,PgR040_g029,PgR040_g061,PgR042_g045,PgR042_g049,PgR043_g055,PgR044_g012,PgR044_g043,PgR045_g080,PgR047_g068,PgR048_g012,PgR048_g049,PgR048_g054,PgR049_g029,PgR051X_g040,PgR052_g043,PgR052_g060,PgR053_g014,PgR053_g032,PgR054_g033,PgR056X_g045,PgR058_g003,PgR058_g026,PgR058_g054,PgR058_g058,PgR059_g063,PgR062_g016,PgR062_g057,PgR065_g056,PgR069_g046,PgR075_g032,PgR076_g018,PgR082_g019,PgR084X_g042,PgR092_g008,PgR092_g021,PgR101_g012,PgR102_g036,PgR104_g017,PgR105_g039,PgR106_g023,PgR106_g038,PgR123_g014,PgR137_g007,PgR137_g015,PgR142_g009,PgR169_g006,PgR216X_g002,PgR229_g002,PgR306_g002"
GO:BP,GO:0008152,FALSE,metabolic process,2568,12032,0.004179936071070269,156,"PgB01_g058,PgB01_g171,PgB01_g209,PgB01_g225,PgB01_g238,PgB02X_g153,PgB03_g078,PgB03_g084,PgB03_g100,PgB04_g093,PgB05_g027,PgB05_g051,PgB05_g141,PgB05_g149,PgB06_g072,PgB06_g076,PgB07_g034,PgB08_g065,PgB11_g065,PgB13_g030,PgB13_g043,PgB16_g011,PgB18_g007,PgB20_g001,PgB23_g030,PgR001X_g060,PgR001X_g185,PgR002_g117,PgR002_g150,PgR002_g221,PgR002_g254,PgR003_g263,PgR004_g053,PgR004_g183,PgR004_g238,PgR005X_g078,PgR005X_g147,PgR005X_g182,PgR007_g026,PgR008_g166,PgR009X_g003,PgR009X_g104,PgR009X_g166,PgR009X_g243,PgR010_g013,PgR010_g045,PgR010_g121,PgR010_g123,PgR010_g124,PgR011_g073,PgR011_g189,PgR011_g195,PgR012_g111,PgR012_g154,PgR012_g185,PgR013_g026,PgR015_g005,PgR015_g083,PgR016_g020,PgR016_g021,PgR016_g135,PgR017X_g044,PgR017X_g064,PgR018_g076,PgR018_g112,PgR018_g117,PgR018_g118,PgR018_g119,PgR018_g124,PgR018_g138,PgR019_g005,PgR019_g079,PgR020_g032,PgR020_g077,PgR020_g088,PgR020_g089,PgR020_g090,PgR021_g014,PgR021_g072,PgR023_g030,PgR024_g087,PgR025_g012,PgR025_g056,PgR026_g075,PgR027_g119,PgR027_g135,PgR028_g005,PgR028_g124,PgR029_g047,PgR032X_g027,PgR032X_g120,PgR034_g048,PgR035X_g042,PgR035X_g061,PgR036_g008,PgR036_g010,PgR036_g069,PgR038X_g041,PgR038X_g088,PgR039_g077,PgR040_g029,PgR040_g061,PgR040_g079,PgR042_g045,PgR042_g049,PgR043_g055,PgR044_g012,PgR044_g043,PgR045_g080,PgR047_g068,PgR048_g012,PgR048_g049,PgR048_g054,PgR049_g029,PgR051X_g006,PgR051X_g040,PgR052_g043,PgR052_g060,PgR053_g014,PgR053_g031,PgR053_g032,PgR054_g033,PgR056X_g045,PgR058_g003,PgR058_g026,PgR058_g054,PgR058_g058,PgR059_g063,PgR062_g016,PgR062_g057,PgR065_g056,PgR069_g046,PgR075_g032,PgR076_g018,PgR082_g019,PgR084X_g042,PgR089_g014,PgR089_g031,PgR092_g008,PgR092_g021,PgR093_g021,PgR101_g012,PgR102_g036,PgR104_g017,PgR105_g039,PgR106_g023,PgR106_g038,PgR123_g014,PgR137_g007,PgR137_g015,PgR142_g009,PgR169_g006,PgR216X_g002,PgR229_g002,PgR247_g007,PgR306_g002"
GO:BP,GO:0045333,TRUE,cellular respiration,43,12032,0.004477787566593892,10,"PgB02X_g153,PgR008_g166,PgR020_g088,PgR020_g089,PgR020_g090,PgR035X_g061,PgR058_g058,PgR075_g032,PgR104_g017,PgR105_g039"
GO:BP,GO:0009060,FALSE,aerobic respiration,39,12032,0.012801701481282535,9,"PgB02X_g153,PgR008_g166,PgR020_g088,PgR020_g089,PgR020_g090,PgR035X_g061,PgR058_g058,PgR075_g032,PgR105_g039"
GO:BP,GO:0015980,FALSE,energy derivation by oxidation of organic compounds,51,12032,0.021595615909578012,10,"PgB02X_g153,PgR008_g166,PgR020_g088,PgR020_g089,PgR020_g090,PgR035X_g061,PgR058_g058,PgR075_g032,PgR104_g017,PgR105_g039"
GO:BP,GO:0009987,FALSE,cellular process,3339,12032,0.028795025916273063,189,"PgB01_g029,PgB01_g039,PgB01_g058,PgB01_g098,PgB01_g099,PgB01_g209,PgB01_g225,PgB02X_g141,PgB02X_g147,PgB02X_g153,PgB03_g078,PgB03_g100,PgB04_g093,PgB05_g027,PgB05_g051,PgB05_g141,PgB05_g149,PgB06_g029,PgB06_g072,PgB06_g076,PgB06_g125,PgB07_g034,PgB08_g065,PgB11_g065,PgB13_g030,PgB13_g043,PgB16_g027,PgB16_g050,PgB17_g037,PgB17_g043,PgB18_g007,PgB19_g013,PgB20_g001,PgB20_g008,PgB23_g030,PgB30_g008,PgR001X_g060,PgR001X_g185,PgR002_g117,PgR002_g138,PgR002_g150,PgR002_g221,PgR002_g254,PgR003_g194,PgR003_g263,PgR003_g269,PgR004_g053,PgR004_g183,PgR004_g238,PgR005X_g078,PgR005X_g147,PgR005X_g182,PgR008_g070,PgR008_g166,PgR009X_g003,PgR009X_g104,PgR009X_g166,PgR009X_g196,PgR009X_g243,PgR010_g013,PgR010_g045,PgR010_g053,PgR010_g121,PgR010_g123,PgR010_g124,PgR011_g073,PgR011_g189,PgR011_g195,PgR012_g100,PgR012_g111,PgR013_g026,PgR014X_g070,PgR015_g005,PgR015_g083,PgR016_g020,PgR016_g021,PgR016_g123,PgR016_g135,PgR016_g142,PgR017X_g044,PgR017X_g064,PgR018_g076,PgR018_g112,PgR018_g118,PgR018_g119,PgR018_g124,PgR018_g138,PgR019_g005,PgR019_g079,PgR020_g032,PgR020_g077,PgR020_g088,PgR020_g089,PgR020_g090,PgR021_g014,PgR021_g072,PgR023_g030,PgR024_g087,PgR025_g056,PgR025_g104,PgR026_g001,PgR026_g075,PgR026_g109,PgR027_g119,PgR027_g135,PgR028_g005,PgR028_g124,PgR029_g047,PgR030_g064,PgR031_g019,PgR032X_g027,PgR032X_g087,PgR032X_g120,PgR033_g071,PgR034_g048,PgR035X_g061,PgR035X_g068,PgR036_g008,PgR036_g069,PgR038X_g022,PgR038X_g041,PgR038X_g056,PgR038X_g059,PgR038X_g069,PgR038X_g088,PgR039_g077,PgR040_g029,PgR040_g061,PgR042_g045,PgR042_g049,PgR043_g055,PgR044_g012,PgR044_g043,PgR045_g080,PgR047_g068,PgR048_g012,PgR048_g049,PgR048_g054,PgR049_g029,PgR051X_g040,PgR052_g043,PgR052_g060,PgR053_g014,PgR053_g032,PgR053_g033,PgR054_g033,PgR056X_g045,PgR058_g003,PgR058_g026,PgR058_g054,PgR058_g058,PgR059_g063,PgR062_g016,PgR062_g057,PgR063X_g015,PgR063X_g017,PgR065_g056,PgR069_g046,PgR074X_g030,PgR075_g032,PgR076_g018,PgR077_g011,PgR082_g019,PgR084X_g042,PgR088_g002,PgR092_g008,PgR092_g021,PgR093_g018,PgR095X_g003,PgR095X_g019,PgR101_g012,PgR102_g036,PgR104_g017,PgR105_g039,PgR106_g023,PgR106_g038,PgR109_g012,PgR123_g014,PgR127_g013,PgR135_g011,PgR137_g007,PgR137_g015,PgR142_g009,PgR144_g011,PgR169_g006,PgR216X_g002,PgR229_g002,PgR306_g002,PgR335_g001"
GO:BP,GO:0044238,FALSE,primary metabolic process,2395,12032,0.04035345825299914,142,"PgB01_g058,PgB01_g171,PgB01_g209,PgB01_g225,PgB01_g238,PgB03_g078,PgB03_g084,PgB03_g100,PgB04_g093,PgB05_g027,PgB05_g051,PgB05_g141,PgB05_g149,PgB06_g076,PgB07_g034,PgB08_g065,PgB11_g065,PgB13_g030,PgB13_g043,PgB16_g011,PgB18_g007,PgB20_g001,PgB23_g030,PgR001X_g060,PgR001X_g185,PgR002_g117,PgR002_g150,PgR002_g254,PgR003_g263,PgR004_g053,PgR004_g183,PgR004_g238,PgR005X_g078,PgR005X_g147,PgR005X_g182,PgR007_g026,PgR008_g166,PgR009X_g003,PgR009X_g166,PgR009X_g243,PgR010_g013,PgR010_g045,PgR010_g121,PgR010_g123,PgR010_g124,PgR011_g073,PgR011_g189,PgR011_g195,PgR012_g111,PgR012_g154,PgR012_g185,PgR013_g026,PgR015_g005,PgR015_g083,PgR016_g020,PgR016_g021,PgR016_g135,PgR017X_g044,PgR017X_g064,PgR018_g076,PgR018_g112,PgR018_g117,PgR018_g118,PgR018_g119,PgR018_g124,PgR018_g138,PgR019_g005,PgR019_g079,PgR021_g014,PgR021_g072,PgR023_g030,PgR024_g087,PgR025_g012,PgR025_g056,PgR026_g075,PgR027_g119,PgR027_g135,PgR028_g005,PgR028_g124,PgR029_g047,PgR032X_g027,PgR032X_g120,PgR034_g048,PgR035X_g042,PgR035X_g061,PgR036_g010,PgR036_g069,PgR038X_g041,PgR038X_g088,PgR039_g077,PgR040_g029,PgR040_g061,PgR040_g079,PgR042_g045,PgR042_g049,PgR043_g055,PgR044_g012,PgR044_g043,PgR045_g080,PgR047_g068,PgR048_g012,PgR048_g049,PgR048_g054,PgR049_g029,PgR051X_g006,PgR051X_g040,PgR052_g043,PgR052_g060,PgR053_g014,PgR053_g031,PgR053_g032,PgR054_g033,PgR056X_g045,PgR058_g003,PgR058_g026,PgR058_g054,PgR058_g058,PgR059_g063,PgR062_g016,PgR062_g057,PgR065_g056,PgR069_g046,PgR076_g018,PgR082_g019,PgR084X_g042,PgR089_g014,PgR089_g031,PgR092_g008,PgR092_g021,PgR093_g021,PgR101_g012,PgR102_g036,PgR106_g023,PgR123_g014,PgR137_g007,PgR137_g015,PgR142_g009,PgR169_g006,PgR216X_g002,PgR229_g002,PgR247_g007,PgR306_g002"
GO:CC,GO:0005840,TRUE,ribosome,134,12032,2.7618692719779085e-50,65,"PgB01_g225,PgB02X_g104,PgB03_g100,PgB04_g093,PgB08_g065,PgB11_g065,PgB13_g043,PgB18_g007,PgB20_g001,PgR003_g263,PgR004_g053,PgR004_g183,PgR004_g238,PgR005X_g078,PgR005X_g147,PgR005X_g182,PgR009X_g003,PgR010_g013,PgR010_g045,PgR010_g121,PgR010_g123,PgR011_g073,PgR011_g195,PgR015_g083,PgR017X_g064,PgR018_g076,PgR018_g118,PgR019_g005,PgR021_g072,PgR027_g135,PgR028_g005,PgR028_g124,PgR029_g047,PgR032X_g120,PgR036_g069,PgR038X_g041,PgR038X_g088,PgR039_g077,PgR042_g045,PgR043_g055,PgR044_g043,PgR045_g080,PgR047_g068,PgR048_g012,PgR048_g049,PgR048_g054,PgR052_g043,PgR052_g060,PgR053_g032,PgR054_g033,PgR056X_g045,PgR058_g003,PgR062_g016,PgR062_g057,PgR065_g056,PgR076_g018,PgR092_g008,PgR092_g021,PgR102_g021,PgR102_g036,PgR123_g014,PgR137_g007,PgR169_g006,PgR229_g002,PgR306_g002"
GO:CC,GO:0043232,FALSE,intracellular non-membrane-bounded organelle,371,12032,2.36353480735467e-28,76,"PgB01_g225,PgB01_g237,PgB02X_g104,PgB03_g065,PgB03_g100,PgB04_g093,PgB05_g141,PgB08_g065,PgB11_g065,PgB13_g043,PgB18_g007,PgB20_g001,PgR003_g194,PgR003_g263,PgR004_g053,PgR004_g183,PgR004_g238,PgR005X_g078,PgR005X_g147,PgR005X_g182,PgR009X_g003,PgR010_g013,PgR010_g045,PgR010_g121,PgR010_g123,PgR011_g073,PgR011_g195,PgR012_g086,PgR015_g005,PgR015_g083,PgR017X_g064,PgR018_g076,PgR018_g118,PgR019_g005,PgR021_g072,PgR027_g135,PgR028_g005,PgR028_g124,PgR029_g047,PgR032X_g087,PgR032X_g120,PgR036_g069,PgR038X_g041,PgR038X_g088,PgR039_g003,PgR039_g077,PgR042_g045,PgR043_g055,PgR044_g043,PgR045_g080,PgR047_g068,PgR048_g012,PgR048_g049,PgR048_g054,PgR052_g043,PgR052_g060,PgR053_g032,PgR054_g033,PgR056X_g045,PgR058_g003,PgR062_g016,PgR062_g057,PgR063X_g015,PgR063X_g017,PgR065_g056,PgR076_g018,PgR092_g008,PgR092_g021,PgR102_g021,PgR102_g036,PgR123_g014,PgR137_g007,PgR142_g009,PgR169_g006,PgR229_g002,PgR306_g002"
GO:CC,GO:0043228,FALSE,non-membrane-bounded organelle,371,12032,2.36353480735467e-28,76,"PgB01_g225,PgB01_g237,PgB02X_g104,PgB03_g065,PgB03_g100,PgB04_g093,PgB05_g141,PgB08_g065,PgB11_g065,PgB13_g043,PgB18_g007,PgB20_g001,PgR003_g194,PgR003_g263,PgR004_g053,PgR004_g183,PgR004_g238,PgR005X_g078,PgR005X_g147,PgR005X_g182,PgR009X_g003,PgR010_g013,PgR010_g045,PgR010_g121,PgR010_g123,PgR011_g073,PgR011_g195,PgR012_g086,PgR015_g005,PgR015_g083,PgR017X_g064,PgR018_g076,PgR018_g118,PgR019_g005,PgR021_g072,PgR027_g135,PgR028_g005,PgR028_g124,PgR029_g047,PgR032X_g087,PgR032X_g120,PgR036_g069,PgR038X_g041,PgR038X_g088,PgR039_g003,PgR039_g077,PgR042_g045,PgR043_g055,PgR044_g043,PgR045_g080,PgR047_g068,PgR048_g012,PgR048_g049,PgR048_g054,PgR052_g043,PgR052_g060,PgR053_g032,PgR054_g033,PgR056X_g045,PgR058_g003,PgR062_g016,PgR062_g057,PgR063X_g015,PgR063X_g017,PgR065_g056,PgR076_g018,PgR092_g008,PgR092_g021,PgR102_g021,PgR102_g036,PgR123_g014,PgR137_g007,PgR142_g009,PgR169_g006,PgR229_g002,PgR306_g002"
GO:CC,GO:0005622,FALSE,intracellular anatomical structure,1103,12032,1.210649289001405e-21,125,"PgB01_g225,PgB01_g237,PgB01_g238,PgB02X_g104,PgB02X_g153,PgB03_g065,PgB03_g100,PgB04_g093,PgB05_g007,PgB05_g141,PgB05_g149,PgB06_g076,PgB06_g125,PgB08_g065,PgB11_g065,PgB12X_g032,PgB13_g030,PgB13_g043,PgB16_g050,PgB17_g037,PgB17_g043,PgB18_g007,PgB20_g001,PgB20_g025,PgB23_g030,PgB24X_g017,PgR002_g117,PgR002_g150,PgR002_g221,PgR003_g194,PgR003_g263,PgR004_g045,PgR004_g053,PgR004_g183,PgR004_g238,PgR005X_g078,PgR005X_g147,PgR005X_g182,PgR008_g166,PgR009X_g003,PgR010_g013,PgR010_g045,PgR010_g053,PgR010_g121,PgR010_g123,PgR011_g073,PgR011_g195,PgR012_g086,PgR012_g111,PgR013_g026,PgR014X_g076,PgR015_g005,PgR015_g083,PgR016_g135,PgR016_g142,PgR017X_g064,PgR018_g076,PgR018_g112,PgR018_g118,PgR018_g119,PgR019_g005,PgR019_g079,PgR020_g032,PgR021_g072,PgR025_g068,PgR027_g119,PgR027_g135,PgR028_g005,PgR028_g124,PgR029_g047,PgR032X_g027,PgR032X_g028,PgR032X_g087,PgR032X_g120,PgR035X_g061,PgR036_g008,PgR036_g010,PgR036_g069,PgR036_g113,PgR038X_g041,PgR038X_g088,PgR039_g003,PgR039_g077,PgR041_g045,PgR042_g045,PgR043_g055,PgR044_g012,PgR044_g043,PgR045_g080,PgR047_g068,PgR048_g012,PgR048_g049,PgR048_g054,PgR052_g043,PgR052_g060,PgR053_g032,PgR054_g033,PgR056X_g045,PgR058_g003,PgR058_g058,PgR062_g016,PgR062_g057,PgR063X_g015,PgR063X_g017,PgR065_g056,PgR069_g034,PgR069_g046,PgR075_g032,PgR076_g018,PgR089_g014,PgR092_g008,PgR092_g021,PgR095X_g003,PgR102_g021,PgR102_g036,PgR105_g039,PgR106_g023,PgR106_g038,PgR123_g014,PgR137_g007,PgR137_g015,PgR142_g009,PgR169_g006,PgR229_g002,PgR306_g002"
